"DictWordID","PojUnicode","PojInput","KipUnicode","KipInput","HanLoTaibunPoj","PageNumber"
"1694","Sió-kim-eng","Sio2-kim-eng","Sió-kim-ing","Sio2-kim-ing","小金英","413"
"1695","Giâ-á-chhài","Gia5-a2-chhài","Giâ-á-tshài","Gia5-a2-tshài","鵞仔菜","413"
"1696","Eng-á-chháu","Eng-a2-chhau2","Ing-á-tsháu","Ing-a2-tshau2","英仔草","413"
"1697","Giâ-á-chháu","Gia5-a2-chhau2","Giâ-á-tsháu","Gia5-a2-tshau2","鵞仔草","414"
"1698","Pô͘-kong-eng","Poo5-kong-eng","Pôo-kong-ing","Poo5-kong-ing","蒲公英","414"
"1699","Móa-thian-seng","Moa2-thian-seng","Muá-thian-sing","Mua2-thian-sing","滿天星","414"
"1700","Eng-á-chháu","Eng-a2-chhau2","Ing-á-tsháu","Ing-a2-tshau2","英仔草","414"
"1701","Bé-bé-si","Be2-be2-si","Bé-bé-si","Be2-be2-si","馬尾絲","414"
"1702","Soaⁿ-kòa-chhài","Soann-koa3-chhai3","Suann-kuà-tshài","Suann-kua3-tshai3","山芥菜","414"
"1703","To-siong-chháu","To-siong-chhau2","To-siong-tsháu","To-siong-tshau2","刀傷草","414"
"1704","E-á-chhài","E-a2-chhai3","E-á-tshài","E-a2-tshai3","萵仔菜","414"
"1705","Iûⁿ-kak-sam-kiàm","Iunn5-kak-sam-kiam3","Iûnn-kak-sam-kiàm","Iunn5-kak-sam-kiam3","羊角三劍","415"
"1706","La̍k-kak-chháu","Lak8-kak-chhau2","La̍k-kak-tsháu","Lak8-kak-tshau2","六角草","415"
"1707","Soaⁿ-kiok","Soann-kiok","Suann-kiok","Suann-kiok","山菊","415"
"1708","Chit-á-táⁿ","Chit-a2-tann2","Tsit-á-tánn","Tsit-a2-tann2","鯽仔膽","416"
"1709","Ti-sái-chhài","Ti-sai2-chhai3","Ti-sái-tshài","Ti-sai2-tshai3","豬屎菜","417"
"1710","Hi-chhiam-chháu","Hi-chhiam-chhau2","Hi-tshiam-tsháu","Hi-tshiam-tshau2","稀簽草","417"
"1711","Saⁿ-pán-to","Sann-pan2-to","Sann-pán-to","Sann-pan2-to","三版刀","418"
"1712","Thih-kûn-thâu","Thih-kun5-thau5","Thih-kûn-thâu","Thih-kun5-thau5","鐵拳頭","418"
"1713","Kim-chài-kau","Kim-chai3-kau","Kim-tsài-kau","Kim-tsai3-kau","金再鈎","418"
"1714","Chhiⁿ-ki-hiuⁿ","Chhinn-ki-hiunn","Tshinn-ki-hiunn","Tshinn-ki-hiunn","生支香","419"
"1715","It-ki-hiuⁿ","It-ki-hiunn","It-ki-hiunn","It-ki-hiunn","一枝香","419"
"1716","Liam-la̍t-á","Liam-lat8-a2","Liam-la̍t-á","Liam-lat8-a2","拈力仔","419"
"1717","Chhân-o͘-chháu","Chhan5-oo-chhau2","Tshân-oo-tsháu","Tshan5-oo-tshau2","田烏草","419"
"1718","N̂g-hoe-chhân-lō͘-chháu","Ng5-hoe-chhan5-loo7-chhau2","N̂g-hue-tshân-lōo-tsháu","Ng5-hue-tshan5-loo7-tshau2","黃花田路草","419"
"1719","Chôa-chi̍h-hông","Choa5-chih8-hong5","Tsuâ-tsi̍h-hông","Tsua5-tsih8-hong5","蛇舌黃","419"
"1720","Thian-hông-chháu-kū","Thian-hong5-chhau2-ku7","Thian-hông-tsháu-kū","Thian-hong5-tshau2-ku7","天紅草舅","419"
"1721","Iûⁿ-tài-lâi","Iunn5-tai3-lai5","Iûnn-tài-lâi","Iunn5-tai3-lai5","羊帶來","420"
"1722","Sat-bú-chí","Sat-bu2-chi2","Sat-bú-tsí","Sat-bu2-tsi2","虱母子","420"
"1723","Pah-ji̍t-chháu","Pah-jit8-chhau2","Pah-ji̍t-tsháu","Pah-jit8-tshau2","百日草","420"
